pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
11,14030.0,517.2447327281724,15250.0,0.92,0.92,0.8350518660816867,181.69919611185637,99.96566998926775,0.6589847758542237,22338.0,0.6280777151043065,131.0,0.196407288312912,0.007955792360007763,5.010152816772461,9.3125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.018827523707144217,0.03695919725183254,0
12,6152.0,407.4751801064719,8260.0,0.7447941888619855,0.7447941888619855,0.7111468299120586,114.82661927408101,80.7281102196791,0.46561168414396115,12232.0,0.5029431000654022,169.0,0.29745182394981384,0.018754176795482635,4.225796222686768,8.3125,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.007473315303493415,0.014835758307389289,0
13,5203.0,380.74725804511405,6738.0,0.7721875927574948,0.7721875927574948,0.8481442641551458,120.01093653605149,63.577633659360764,0.4510141017073651,10934.0,0.47585513078470826,177.0,0.36865904927253723,0.00850963220000267,4.488146781921387,8.82929801940918,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.006665327487525255,0.013242390108261384,0
14,4439.0,422.5462479183373,7251.0,0.6121914218728451,0.6121914218728451,0.8962426850988993,135.00727380885021,59.88437055602064,0.3124255260438669,14016.0,0.3167094748858447,192.0,0.37197065353393555,0.014374916441738605,3.904169797897339,8.6875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.0056044591114675964,0.01114644840859116,0
15,7972.0,446.47518010647184,10046.0,0.7935496715110492,0.7935496715110492,0.75572720110582,131.71730963593618,86.2598948988839,0.5025537428079621,14960.0,0.5328877005347593,231.0,0.27059435844421387,0.008587916381657124,4.774355888366699,8.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.009999098131969477,0.019800212001106092,0
16,5254.0,440.2670273047588,6364.0,0.8255813953488372,0.8255813953488372,0.9694046013364312,176.26573700157078,43.2676625157444,0.34061801202487907,7503.0,0.7002532320405171,198.0,0.2616826593875885,0.009608518332242966,3.309648036956787,6.15625,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.006982886395601772,0.01386892764502948,0
17,9374.0,435.0609665440988,10752.0,0.8718377976190477,0.8718377976190477,0.5978733650869625,124.46714820938362,99.7716920780941,0.6223498260537056,14520.0,0.6455922865013775,295.0,0.2498970776796341,0.008397314697504044,5.307672023773193,8.25,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.012472950534586207,0.024638585214549154,0
18,9718.0,491.9015869776647,11967.0,0.8120665162530292,0.8120665162530292,0.35317944531946865,121.87179361846857,114.01783891794152,0.5046965213867439,18078.0,0.5375594645425379,275.0,0.2801498472690582,0.008112773299217224,5.013438701629639,8.343683242797852,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.012986823990988971,0.02564065727888381,0
19,9356.0,528.8721497261419,12743.0,0.7342070156164169,0.7342070156164169,0.7717598670877485,147.58677829569257,93.8525092272695,0.42033802719531294,19908.0,0.46996182439220413,340.0,0.19582292437553406,0.014001940377056599,4.421086311340332,8.705205917358398,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01171060993184201,0.023150117863508308,0
20,11985.0,560.0975464705581,15141.0,0.7915593421834753,0.7915593421834753,0.45073435526852007,143.97217348221108,128.51793146923387,0.48008768074946273,24287.0,0.4934738749125046,279.0,0.29959747195243835,0.01110031083226204,4.719082355499268,7.948971748352051,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.015539588432124456,0.03060360937010005,0
21,9099.0,716.4528855298854,16311.0,0.5578443994850101,0.5578443994850101,0.8158582603256245,163.61814733964195,94.61251012019194,0.22275540811742559,23530.0,0.38669783255418616,404.0,0.35549530386924744,0.016296006739139557,4.425696849822998,9.1875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01155900371773166,0.02285383981606498,0
22,7724.0,494.5756851698602,9200.0,0.8395652173913043,0.8395652173913043,0.9525182762214223,192.3115142671319,58.555282421845384,0.396813653139094,16400.0,0.47097560975609754,213.0,0.331193745136261,0.01726091280579567,4.327131748199463,8.1875,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.01039968323473238,0.02058528601560609,0
23,6279.0,449.40411229460636,9286.0,0.6761791944863235,0.6761791944863235,0.597697277571756,114.40929077590829,91.72443108473128,0.39068457324905503,15142.0,0.4146744155329547,237.0,0.16866309940814972,0.039447639137506485,4.128946781158447,8.203801155090332,F01_120w1,d30_cp-2.0_ft0.2,False,9,0.007546675782414849,0.014980300096875303,0
