image_name,diameter,cellprob_threshold,flow_threshold,raw_image_dice_binary,raw_image_iou_binary,raw_n_pred_instances,raw_n_gt_instances,post_image_dice_binary,post_image_iou_binary,post_n_pred_instances,post_n_gt_instances,out_dir
jw-24h 3_c1,40,-2.0,0.5,0.8180161705613298,0.69207052599849,48,23,0.8179630168465573,0.6919944371489904,48,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d40_cp-2.0_ft0.5
jw-24h 3_c1,40,0.0,0.3,0.8266251882043222,0.7044851993535585,46,23,0.8263489146057332,0.7040839691535209,46,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d40_cp0.0_ft0.3
jw-24h 3_c1,40,0.0,0.5,0.8363176344779267,0.7186820555648121,48,23,0.8360373772211082,0.7182682337557528,48,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d40_cp0.0_ft0.5
jw-24h 3_c1,40,2.0,0.3,0.8231687505302618,0.6994790042337581,45,23,0.822904788919275,0.6990978989403435,45,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d40_cp2.0_ft0.3
jw-24h 3_c1,40,2.0,0.5,0.8328548057896951,0.7135828600598472,48,23,0.8325606808894527,0.7131511396444715,47,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d40_cp2.0_ft0.5
jw-24h 3_c1,55,-2.0,0.3,0.8003464611310424,0.6671480016518895,42,23,0.8002784425111266,0.6670534821314558,42,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp-2.0_ft0.3
jw-24h 3_c1,55,-2.0,0.5,0.8111247484464496,0.6822622873060236,43,23,0.8110565909231626,0.6821658497210668,43,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp-2.0_ft0.5
jw-24h 3_c1,55,0.0,0.3,0.8318099541259051,0.712050198564657,43,23,0.8314053686092472,0.7114574603340302,43,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp0.0_ft0.3
jw-24h 3_c1,55,0.0,0.5,0.8318099541259051,0.712050198564657,43,23,0.8314053686092472,0.7114574603340302,43,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp0.0_ft0.5
jw-24h 3_c1,55,2.0,0.3,0.8331584380831318,0.7140287638661352,40,23,0.8329542831456306,0.7137289234827562,40,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp2.0_ft0.3
jw-24h 3_c1,55,2.0,0.5,0.8299415419889282,0.70931630493036,42,23,0.8296969231243984,0.7089590205465995,42,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d55_cp2.0_ft0.5
jw-24h 3_c1,70,-2.0,0.3,0.8098640210319389,0.6804802437232028,39,23,0.809767403341474,0.6803438299495621,39,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp-2.0_ft0.3
jw-24h 3_c1,70,-2.0,0.5,0.8154076120743248,0.6883444637882359,44,23,0.8152974569991783,0.6881874794782246,42,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp-2.0_ft0.5
jw-24h 3_c1,70,0.0,0.3,0.8361378577058735,0.7184165781505144,43,23,0.8359056098552212,0.7180737377759026,42,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp0.0_ft0.3
jw-24h 3_c1,70,0.0,0.5,0.8361609088833383,0.7184506133756617,44,23,0.8359056098552212,0.7180737377759026,42,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp0.0_ft0.5
jw-24h 3_c1,70,2.0,0.3,0.8317102276317644,0.7119040560851679,40,23,0.8315005855398385,0.7115969210168462,40,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp2.0_ft0.3
jw-24h 3_c1,70,2.0,0.5,0.8317102276317644,0.7119040560851679,40,23,0.8315005855398385,0.7115969210168462,40,23,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 3_c1/d70_cp2.0_ft0.5
jw-24h 4_c1,40,-2.0,0.3,0.8040335229994815,0.6722876756679635,37,28,0.8037697722784619,0.6719189614606242,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp-2.0_ft0.3
jw-24h 4_c1,40,-2.0,0.5,0.8040335229994815,0.6722876756679635,37,28,0.8037697722784619,0.6719189614606242,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp-2.0_ft0.5
jw-24h 4_c1,40,0.0,0.3,0.8518511046101079,0.7419343501792367,37,28,0.8513539960407878,0.7411804795439995,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp0.0_ft0.3
jw-24h 4_c1,40,0.0,0.5,0.8518511046101079,0.7419343501792367,37,28,0.8513539960407878,0.7411804795439995,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp0.0_ft0.5
jw-24h 4_c1,40,2.0,0.3,0.8539235950778366,0.7450843516282244,37,28,0.8537216811838628,0.744776959635402,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp2.0_ft0.3
jw-24h 4_c1,40,2.0,0.5,0.8539235950778366,0.7450843516282244,37,28,0.8537216811838628,0.744776959635402,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d40_cp2.0_ft0.5
jw-24h 4_c1,55,-2.0,0.3,0.8016891166055387,0.6690159688232071,37,28,0.8015011737460326,0.668754241713534,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp-2.0_ft0.3
jw-24h 4_c1,55,-2.0,0.5,0.8016891166055387,0.6690159688232071,37,28,0.8015011737460326,0.668754241713534,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp-2.0_ft0.5
jw-24h 4_c1,55,0.0,0.3,0.8486688070602196,0.7371196162011817,37,28,0.8482059585185606,0.7364215545234083,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp0.0_ft0.3
jw-24h 4_c1,55,0.0,0.5,0.8486688070602196,0.7371196162011817,37,28,0.8482059585185606,0.7364215545234083,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp0.0_ft0.5
jw-24h 4_c1,55,2.0,0.3,0.8506144215163459,0.7400601133681641,36,28,0.8505185633445566,0.7399150053429694,36,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp2.0_ft0.3
jw-24h 4_c1,55,2.0,0.5,0.8493770185640365,0.738188817942802,37,28,0.8491213366531996,0.7378026578266046,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d55_cp2.0_ft0.5
jw-24h 4_c1,70,-2.0,0.3,0.8066947646773305,0.6760171168269452,37,28,0.806462732905617,0.6756912876871596,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp-2.0_ft0.3
jw-24h 4_c1,70,-2.0,0.5,0.8066947646773305,0.6760171168269452,37,28,0.806462732905617,0.6756912876871596,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp-2.0_ft0.5
jw-24h 4_c1,70,0.0,0.3,0.8507160636426769,0.7402140034594388,37,28,0.8502383888301894,0.7394910219389956,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp0.0_ft0.3
jw-24h 4_c1,70,0.0,0.5,0.8507160636426769,0.7402140034594388,37,28,0.8502383888301894,0.7394910219389956,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp0.0_ft0.5
jw-24h 4_c1,70,2.0,0.3,0.8451881435483829,0.731883846556085,37,28,0.8448510309852443,0.7313784227378315,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp2.0_ft0.3
jw-24h 4_c1,70,2.0,0.5,0.8451881435483829,0.731883846556085,37,28,0.8448510309852443,0.7313784227378315,37,28,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 4_c1/d70_cp2.0_ft0.5
jw-24h 5_c1,40,-2.0,0.3,0.8478569982410334,0.7358956283609045,29,20,0.8477329851018718,0.7357088019887644,29,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp-2.0_ft0.3
jw-24h 5_c1,40,-2.0,0.5,0.8464622082120654,0.733796685499211,30,20,0.8463188292026467,0.73358120997825,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp-2.0_ft0.5
jw-24h 5_c1,40,0.0,0.3,0.8842369025118193,0.792495203060958,30,20,0.8837617399275284,0.7917321700388142,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp0.0_ft0.3
jw-24h 5_c1,40,0.0,0.5,0.8842369025118193,0.792495203060958,30,20,0.8837617399275284,0.7917321700388142,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp0.0_ft0.5
jw-24h 5_c1,40,2.0,0.3,0.866645717351659,0.7646732629152319,27,20,0.8664778144355353,0.764411870777855,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp2.0_ft0.3
jw-24h 5_c1,40,2.0,0.5,0.866645717351659,0.7646732629152319,27,20,0.8664778144355353,0.764411870777855,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d40_cp2.0_ft0.5
jw-24h 5_c1,55,-2.0,0.3,0.8476276454670686,0.7355501389224328,29,20,0.8474948437697305,0.7353501536963204,29,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp-2.0_ft0.3
jw-24h 5_c1,55,-2.0,0.5,0.8462609877376323,0.7334942987480317,30,20,0.8460989836428007,0.7332509215685481,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp-2.0_ft0.5
jw-24h 5_c1,55,0.0,0.3,0.8858554131414965,0.7950991492399544,29,20,0.8855552334156689,0.794615632796063,29,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp0.0_ft0.3
jw-24h 5_c1,55,0.0,0.5,0.8858554131414965,0.7950991492399544,29,20,0.8855552334156689,0.794615632796063,29,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp0.0_ft0.5
jw-24h 5_c1,55,2.0,0.3,0.8696663857427697,0.7693891208519429,27,20,0.8693278249065454,0.7688593069292536,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp2.0_ft0.3
jw-24h 5_c1,55,2.0,0.5,0.8696663857427697,0.7693891208519429,27,20,0.8693278249065454,0.7688593069292536,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d55_cp2.0_ft0.5
jw-24h 5_c1,70,-2.0,0.3,0.8463771701155917,0.7336688804957143,29,20,0.846213256053797,0.7334225848006908,29,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp-2.0_ft0.3
jw-24h 5_c1,70,-2.0,0.5,0.8448481304737266,0.7313740753587649,30,20,0.8446621840362771,0.7310954184700549,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp-2.0_ft0.5
jw-24h 5_c1,70,0.0,0.3,0.8844502869277245,0.7928380748643712,30,20,0.8839393200602808,0.7920172585132416,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp0.0_ft0.3
jw-24h 5_c1,70,0.0,0.5,0.8844502869277245,0.7928380748643712,30,20,0.8839393200602808,0.7920172585132416,30,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp0.0_ft0.5
jw-24h 5_c1,70,2.0,0.3,0.8708740536254924,0.771281588578996,27,20,0.8706900918488745,0.7709930512115526,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp2.0_ft0.3
jw-24h 5_c1,70,2.0,0.5,0.8708740536254924,0.771281588578996,27,20,0.8706900918488745,0.7709930512115526,27,20,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-24h 5_c1/d70_cp2.0_ft0.5
jw-2h 1_c1,40,-2.0,0.3,0.6346436880273946,0.46481909700954904,56,34,0.6345473934042078,0.46471579485002934,56,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp-2.0_ft0.3
jw-2h 1_c1,40,-2.0,0.5,0.6535557165239165,0.4853938068916206,69,34,0.6534197104296352,0.48524378047900363,67,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp-2.0_ft0.5
jw-2h 1_c1,40,0.0,0.3,0.660034030165897,0.4925752183449956,59,34,0.6598203547564492,0.49233724530754236,59,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp0.0_ft0.3
jw-2h 1_c1,40,0.0,0.5,0.6833297316303993,0.5189831866383291,70,34,0.6830999193917955,0.5187181088760423,70,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp0.0_ft0.5
jw-2h 1_c1,40,2.0,0.3,0.6581030144420711,0.4904273737290255,58,34,0.657973234440503,0.49028324272369567,58,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp2.0_ft0.3
jw-2h 1_c1,40,2.0,0.5,0.6721977752683457,0.50624841768449,63,34,0.6720985503604511,0.5061358661389279,63,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d40_cp2.0_ft0.5
jw-2h 1_c1,55,-2.0,0.3,0.6823365675999432,0.5178382816294006,57,34,0.6822598510558069,0.51774991571931,56,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp-2.0_ft0.3
jw-2h 1_c1,55,-2.0,0.5,0.7007475665810091,0.5393467416774334,68,34,0.700678297828753,0.5392646768370576,66,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp-2.0_ft0.5
jw-2h 1_c1,55,0.0,0.3,0.716325684608744,0.5580275900358825,61,34,0.7161050468121498,0.5577598424498009,61,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp0.0_ft0.3
jw-2h 1_c1,55,0.0,0.5,0.7241397420889418,0.5675697926938819,70,34,0.7238324680627661,0.5671923551949186,69,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp0.0_ft0.5
jw-2h 1_c1,55,2.0,0.3,0.6981366986787898,0.5362596041921438,60,34,0.6980046044957119,0.5361037426905502,60,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp2.0_ft0.3
jw-2h 1_c1,55,2.0,0.5,0.7045192260805019,0.5438283919482398,62,34,0.7043851014597147,0.5436685717749276,62,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d55_cp2.0_ft0.5
jw-2h 1_c1,70,-2.0,0.3,0.6677036496440654,0.5011675138685793,52,34,0.6675946269000047,0.5010446823302496,52,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp-2.0_ft0.3
jw-2h 1_c1,70,-2.0,0.5,0.6863584741579383,0.5224853665599323,65,34,0.6862428805481985,0.5223514075680524,65,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp-2.0_ft0.5
jw-2h 1_c1,70,0.0,0.3,0.6904327685825967,0.5272220868227669,58,34,0.6902391180195168,0.5269962842193069,58,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp0.0_ft0.3
jw-2h 1_c1,70,0.0,0.5,0.7171164252463432,0.5589879232681314,66,34,0.716897449995305,0.5587218652107595,66,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp0.0_ft0.5
jw-2h 1_c1,70,2.0,0.3,0.6713014492095221,0.5052323183540368,59,34,0.6712363072177572,0.5051585250739983,59,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp2.0_ft0.3
jw-2h 1_c1,70,2.0,0.5,0.6948291801226272,0.5323664684657214,63,34,0.6947946264884702,0.5323259010336374,63,34,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 1_c1/d70_cp2.0_ft0.5
jw-2h 2_c1,40,-2.0,0.3,0.5872452568955111,0.41567388802748323,57,31,0.587228443875798,0.41565704046788754,58,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp-2.0_ft0.3
jw-2h 2_c1,40,-2.0,0.5,0.6202215956873496,0.44950811938263285,75,31,0.6201677132023994,0.44945151605469574,76,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp-2.0_ft0.5
jw-2h 2_c1,40,0.0,0.3,0.6413106501561903,0.47200682792568677,62,31,0.6410809048361134,0.4717579634560941,62,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp0.0_ft0.3
jw-2h 2_c1,40,0.0,0.5,0.6497423756970931,0.4811988201381448,73,31,0.6494811405319091,0.48091230713187577,73,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp0.0_ft0.5
jw-2h 2_c1,40,2.0,0.3,0.6457988382264147,0.47688545576243463,61,31,0.6456509712850006,0.4767242103740359,61,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp2.0_ft0.3
jw-2h 2_c1,40,2.0,0.5,0.6624332349217368,0.4952524630671253,65,31,0.6622756955746345,0.4950763721521247,65,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d40_cp2.0_ft0.5
jw-2h 2_c1,55,-2.0,0.3,0.6396906887598592,0.4702538484991169,54,31,0.6396435968158305,0.47020295219592795,54,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp-2.0_ft0.3
jw-2h 2_c1,55,-2.0,0.5,0.6340100601818353,0.46413962628907224,70,31,0.6339570757660709,0.46408283701743214,70,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp-2.0_ft0.5
jw-2h 2_c1,55,0.0,0.3,0.6632546689488478,0.4961713002036792,64,31,0.6630412732146739,0.49593249210387746,64,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp0.0_ft0.3
jw-2h 2_c1,55,0.0,0.5,0.6729222725093884,0.5070707303496276,72,31,0.672657920048162,0.5067705832640891,72,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp0.0_ft0.5
jw-2h 2_c1,55,2.0,0.3,0.6659370245465445,0.49917960156280383,62,31,0.6657639624789042,0.4989851448742462,62,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp2.0_ft0.3
jw-2h 2_c1,55,2.0,0.5,0.6773800941961966,0.5121502339589608,66,31,0.6772060814278639,0.5119513114778004,66,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d55_cp2.0_ft0.5
jw-2h 2_c1,70,-2.0,0.3,0.6590199073025498,0.49144645091404554,53,31,0.6589206767704434,0.49133609426148317,53,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp-2.0_ft0.3
jw-2h 2_c1,70,-2.0,0.5,0.62926600451423,0.4590722974600381,71,31,0.6291860750784826,0.45898722185398355,71,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp-2.0_ft0.5
jw-2h 2_c1,70,0.0,0.3,0.6897419912672405,0.5264169245065995,59,31,0.689437324427619,0.5260620779746463,59,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp0.0_ft0.3
jw-2h 2_c1,70,0.0,0.5,0.6689686213916303,0.5025941778255111,72,31,0.6686770663103399,0.5022651149388317,72,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp0.0_ft0.5
jw-2h 2_c1,70,2.0,0.3,0.6764621625217055,0.511101491295899,65,31,0.6761560078644058,0.5107520311163303,65,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp2.0_ft0.3
jw-2h 2_c1,70,2.0,0.5,0.676533654752325,0.5111831193755951,68,31,0.676231089238982,0.5108377177782678,68,31,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-2h 2_c1/d70_cp2.0_ft0.5
jw-Kontrolle1_c1,40,-2.0,0.3,0.7745241541936472,0.6320191106533126,23,18,0.7743984791813786,0.6318517609737716,23,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp-2.0_ft0.3
jw-Kontrolle1_c1,40,-2.0,0.5,0.7951278376362436,0.6599271378934813,27,18,0.7950113160302403,0.6597666240409207,27,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp-2.0_ft0.5
jw-Kontrolle1_c1,40,0.0,0.3,0.7978775602363863,0.6637240382878815,23,18,0.7976163435844834,0.6633625958974655,23,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp0.0_ft0.3
jw-Kontrolle1_c1,40,0.0,0.5,0.8226017990895023,0.6986606557181533,28,18,0.8223050998766193,0.6982327084803295,29,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp0.0_ft0.5
jw-Kontrolle1_c1,40,2.0,0.3,0.8065332518669827,0.6757903000889396,22,18,0.8064593775431507,0.6756865768699942,22,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp2.0_ft0.3
jw-Kontrolle1_c1,40,2.0,0.5,0.8364495454581734,0.7188769014640999,24,18,0.8363638104386706,0.7187502571177037,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d40_cp2.0_ft0.5
jw-Kontrolle1_c1,55,-2.0,0.3,0.7494500188896178,0.5992963337812135,22,18,0.7493233080656224,0.5991343029721538,22,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp-2.0_ft0.3
jw-Kontrolle1_c1,55,-2.0,0.5,0.7736983031538321,0.6309200298292402,25,18,0.7735657537218601,0.630743764754939,25,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp-2.0_ft0.5
jw-Kontrolle1_c1,55,0.0,0.3,0.8120428466451868,0.6835624031994443,23,18,0.8118412111331346,0.683276695623637,23,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp0.0_ft0.3
jw-Kontrolle1_c1,55,0.0,0.5,0.8047655660265055,0.6733118986131487,25,18,0.80452489954779,0.6729750366556895,25,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp0.0_ft0.5
jw-Kontrolle1_c1,55,2.0,0.3,0.7886790697674418,0.6510901034427149,23,18,0.7884958343727388,0.6508403823477502,23,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp2.0_ft0.3
jw-Kontrolle1_c1,55,2.0,0.5,0.7831255561337123,0.6435549370611677,24,18,0.7829470364244778,0.6433138572082311,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d55_cp2.0_ft0.5
jw-Kontrolle1_c1,70,-2.0,0.3,0.8091938533327969,0.679534494844142,24,18,0.8090087599130292,0.6792734763136901,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp-2.0_ft0.3
jw-Kontrolle1_c1,70,-2.0,0.5,0.8091938533327969,0.679534494844142,24,18,0.8090087599130292,0.6792734763136901,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp-2.0_ft0.5
jw-Kontrolle1_c1,70,0.0,0.3,0.8430993047396159,0.7287568485295612,24,18,0.8427942284369664,0.7283010931570166,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp0.0_ft0.3
jw-Kontrolle1_c1,70,0.0,0.5,0.8430993047396159,0.7287568485295612,24,18,0.8427942284369664,0.7283010931570166,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp0.0_ft0.5
jw-Kontrolle1_c1,70,2.0,0.3,0.8143322083294445,0.6868131310053426,24,18,0.8142145632484585,0.6866457775691687,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp2.0_ft0.3
jw-Kontrolle1_c1,70,2.0,0.5,0.8143322083294445,0.6868131310053426,24,18,0.8142145632484585,0.6866457775691687,24,18,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle1_c1/d70_cp2.0_ft0.5
jw-Kontrolle2_c1,40,-2.0,0.3,0.6516311469756535,0.48327365728900257,33,19,0.6515662901067314,0.48320231489785603,33,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp-2.0_ft0.3
jw-Kontrolle2_c1,40,-2.0,0.5,0.6388926456666059,0.4693918107433232,37,19,0.6387835829158383,0.46927408081381033,37,19,/Users/sorro/workspace/02604/project/project_cellpose-main/results_bbbc020/jw-Kontrolle2_c1/d40_cp-2.0_ft0.5
