pred_label,area,perimeter,convex_area,convexity,solidity,eccentricity,major_axis_length,minor_axis_length,circularity,bbox_area,extent,skeleton_length,mean_intensity,boundary_edge_strength,mean_cellprob,max_cellprob,image_name,run_name,postprocess,matched_gt_label,best_iou,best_dice,quality_good
59,4518.0,408.3746750430835,7810.0,0.5784891165172855,0.5784891165172855,0.6467804546355473,101.78746409285183,77.63088015597069,0.3404383577186912,9379.0,0.4817144684934428,197.0,0.42994120717048645,0.02713669091463089,5.483029365539551,8.875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.006432947880885579,0.012783659148740306,0
60,13064.0,478.2325394193526,14262.0,0.9160005609311457,0.9160005609311457,0.7592522298949291,163.64180015688797,106.49750664530868,0.7178071674220683,16786.0,0.7782676039556774,182.0,0.1948765516281128,0.02150912396609783,4.835829257965088,7.945329666137695,F01_120w1,d30_cp0.0_ft0.2,False,9,0.018555788235088525,0.03643548728389484,0
61,8226.0,522.1564209736038,12103.0,0.679666198463191,0.679666198463191,0.8791813953192873,169.2442530357408,80.64272421623863,0.379138007497281,18304.0,0.44940996503496505,264.0,0.2873934209346771,0.029912367463111877,5.860387325286865,8.993979454040527,F01_120w1,d30_cp0.0_ft0.2,False,9,0.011345402869548252,0.02243625736045725,0
62,10714.0,533.0437226013958,14387.0,0.7447000764579134,0.7447000764579134,0.7691177508503307,159.28942856241596,101.8030047562261,0.47384449511702526,18400.0,0.5822826086956522,252.0,0.258147269487381,0.02522743120789528,4.346462726593018,7.660306453704834,F01_120w1,d30_cp0.0_ft0.2,False,9,0.014442177444939563,0.028473140738913005,0
63,6752.0,786.1980515339463,15752.0,0.4286439817166074,0.4286439817166074,0.9895228247201351,351.9686858919441,50.816013811534795,0.13727086530639765,27265.0,0.24764349899138088,334.0,0.21346527338027954,0.02955339103937149,3.591900110244751,7.089247703552246,F01_120w1,d30_cp0.0_ft0.2,False,9,0.0015070664510824724,0.0030095972391345747,0
64,13028.0,489.77164466275354,14307.0,0.910603201230167,0.910603201230167,0.720659141304058,158.6402220329317,109.98360836428836,0.6824963574613085,22932.0,0.5681144252572824,218.0,0.1350838541984558,0.018121298402547836,4.604625225067139,7.5,F01_120w1,d30_cp0.0_ft0.2,False,9,0.01615049776543131,0.03178760980966325,0
65,4933.0,552.7594513539339,11300.0,0.4365486725663717,0.4365486725663717,0.9498779307626156,202.67193844693023,63.359512824216104,0.20288438614698057,16808.0,0.29349119466920515,239.0,0.4872698485851288,0.03037433885037899,4.423852443695068,9.125,F01_120w1,d30_cp0.0_ft0.2,False,9,0.006666482214704996,0.013244669078558131,0
66,5604.0,525.7300141024109,12061.0,0.4646380897106376,0.4646380897106376,0.7821650327918287,142.93799609847144,89.0605649518815,0.2547900400960098,18997.0,0.29499394641259147,242.0,0.4571719765663147,0.02422647923231125,4.695566654205322,8.3125,F01_120w1,d30_cp0.0_ft0.2,False,9,0.0077844756147114206,0.015448691268960415,0
67,6044.0,360.3919189857866,6948.0,0.8698906160046056,0.8698906160046056,0.8816869730646361,132.4954537076658,62.51596632748539,0.5847688512463428,9585.0,0.6305685967657798,165.0,0.24207952618598938,0.03437093272805214,5.1028547286987305,7.765718460083008,F01_120w1,d30_cp0.0_ft0.2,False,9,0.00836654953011885,0.01659426234243394,0
68,5352.0,462.19090885900994,9051.0,0.5913158766987073,0.5913158766987073,0.851715523271308,150.8125386825629,79.02644193213358,0.31483511930961194,15730.0,0.340241576605213,210.0,0.5453059673309326,0.04292561486363411,4.560608863830566,7.6875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.007672820559138407,0.015228793319801768,0
69,12236.0,673.8549057834388,16791.0,0.7287237210410339,0.7287237210410339,0.8062054770609676,179.95563762437837,106.46816856964129,0.33862307051288554,25345.0,0.48277766817912804,376.0,0.31913554668426514,0.02808067388832569,5.501344203948975,7.96875,F01_120w1,d30_cp0.0_ft0.2,False,9,0.017037488881156856,0.03350415115946178,0
70,14588.0,564.5706345359769,17566.0,0.8304679494477969,0.8304679494477969,0.7984558320570645,184.8146554722932,111.26828982476601,0.5751340080579044,26640.0,0.5475975975975976,289.0,0.2061692625284195,0.028304269537329674,5.799967288970947,8.419142723083496,F01_120w1,d30_cp0.0_ft0.2,False,9,0.020464554262296274,0.04010830984147274,0
71,1689.0,183.78174593052026,1782.0,0.9478114478114478,0.9478114478114478,0.8654533687380146,68.67619224774778,34.406050354532695,0.6283979615358715,2774.0,0.6088680605623649,52.0,0.19561949372291565,0.024591216817498207,0.864948034286499,1.5234375,F01_120w1,d30_cp0.0_ft0.2,False,9,0.0024491092293974694,0.004886251495160983,0
72,15378.0,697.653895656662,21492.0,0.7155220547180347,0.7155220547180347,0.9105306190041,247.86665215718037,102.4783958196899,0.3970358047701225,38850.0,0.39583011583011585,288.0,0.4733908772468567,0.03272692859172821,5.309240818023682,7.65625,F01_120w1,d30_cp0.0_ft0.2,False,9,0.02201787295521275,0.04308706048661759,0
